Entity_Name,Year,Quarter,Type,Count,Amount,State
kota,2021,4,District,14912645,24168234009.303997,rajasthan
udaipur,2021,4,District,12082286,19874244609.252956,rajasthan
nagaur,2021,4,District,10615952,25959911336.428215,rajasthan
dausa,2021,4,District,10142219,16190233721.345505,rajasthan
302016,2022,1,Pincode,148956604,248958961898.9538,rajasthan
302012,2022,1,Pincode,8411664,15192162139.675108,rajasthan
302020,2022,1,Pincode,6783960,9708132763.147295,rajasthan
311001,2022,1,Pincode,6561991,12559359989.792736,rajasthan
302029,2022,1,Pincode,6558498,10262133728.689194,rajasthan
342003,2022,1,Pincode,6508137,12070291945.526222,rajasthan
302015,2022,1,Pincode,6423696,7120253656.587112,rajasthan
302017,2022,1,Pincode,5642776,7178086780.460688,rajasthan
324006,2022,1,Pincode,5085722,9139679958.645088,rajasthan
302022,2022,1,Pincode,5061954,5938352462.035116,rajasthan
jaipur,2022,1,District,262950613,434507898653.22876,rajasthan
jodhpur,2022,1,District,27810577,56966935615.030495,rajasthan
alwar,2022,1,District,27462202,46051829716.346725,rajasthan
kota,2022,1,District,19207151,30335394639.448093,rajasthan
bhilwara,2022,1,District,18219742,34832214592.68741,rajasthan
ajmer,2022,1,District,17973292,36567659945.04271,rajasthan
sikar,2022,1,District,16975662,35691652892.44501,rajasthan
udaipur,2022,1,District,13527713,22322610837.972824,rajasthan
nagaur,2022,1,District,12629151,30251543728.242836,rajasthan
bikaner,2022,1,District,11656264,23262580003.212997,rajasthan
302016,2022,2,Pincode,181570316,290408785688.94006,rajasthan
302012,2022,2,Pincode,9813239,17025818434.001835,rajasthan
302020,2022,2,Pincode,8308435,11317574894.199295,rajasthan
302015,2022,2,Pincode,7973666,8222092235.564779,rajasthan
302029,2022,2,Pincode,7814739,11969825649.264526,rajasthan
342003,2022,2,Pincode,7781332,13788621735.334116,rajasthan
311001,2022,2,Pincode,7375429,13931581131.209145,rajasthan
302017,2022,2,Pincode,6520767,8076295073.4123745,rajasthan
302022,2022,2,Pincode,5938616,6632582851.473118,rajasthan
324006,2022,2,Pincode,5916640,10390818560.320557,rajasthan
jaipur,2022,2,District,314511010,497492495896.22046,rajasthan
alwar,2022,2,District,31488094,50746151172.86586,rajasthan
jodhpur,2022,2,District,31463295,61614349060.01108,rajasthan
kota,2022,2,District,22930803,36055197912.070015,rajasthan
ajmer,2022,2,District,20900496,40715583331.30888,rajasthan
bhilwara,2022,2,District,20131391,38273076738.35588,rajasthan
sikar,2022,2,District,19932783,40102076741.92372,rajasthan
udaipur,2022,2,District,15896129,24912652507.999565,rajasthan
nagaur,2022,2,District,14631304,33408260595.26596,rajasthan
bikaner,2022,2,District,13694139,26087476960.412987,rajasthan
302012,2022,3,Pincode,220682742,322546632329.7969,rajasthan
302016,2022,3,Pincode,25003955,42498352744.6782,rajasthan
342003,2022,3,Pincode,17890647,28024153451.17022,rajasthan
302001,2022,3,Pincode,13698118,22015857946.1112,rajasthan
301001,2022,3,Pincode,8312801,12519178755.011929,rajasthan
302020,2022,3,Pincode,8160915,11112703183.15005,rajasthan
311001,2022,3,Pincode,8149741,14136337590.398617,rajasthan
302029,2022,3,Pincode,7835035,11763047433.169743,rajasthan
302015,2022,3,Pincode,7686092,8231855856.236254,rajasthan
332001,2022,3,Pincode,6645042,11487888510.021519,rajasthan
jaipur,2022,3,District,377469909,564818218571.2906,rajasthan
jodhpur,2022,3,District,44177624,78522559026.67796,rajasthan
alwar,2022,3,District,35823235,53614596972.029465,rajasthan
ajmer,2022,3,District,28082495,49547976214.078476,rajasthan
kota,2022,3,District,22439613,32238127933.327988,rajasthan
bhilwara,2022,3,District,22210445,37982785217.262955,rajasthan
sikar,2022,3,District,21334188,40269671901.04936,rajasthan
udaipur,2022,3,District,17437737,26920987876.54088,rajasthan
nagaur,2022,3,District,17110682,34696357961.379196,rajasthan
bikaner,2022,3,District,15580963,27371553576.152893,rajasthan
302012,2022,4,Pincode,255709582,401447081116.40735,rajasthan
342003,2022,4,Pincode,35485978,58286397998.928116,rajasthan
302001,2022,4,Pincode,14447137,24564518828.60323,rajasthan
313002,2022,4,Pincode,12521162,18895176739.276096,rajasthan
311001,2022,4,Pincode,12252353,20814295262.9961,rajasthan
302020,2022,4,Pincode,9296078,12502359022.61105,rajasthan
301001,2022,4,Pincode,9041051,14374749827.087431,rajasthan
302029,2022,4,Pincode,8692049,12958768543.295708,rajasthan
302015,2022,4,Pincode,8213130,8741507071.853579,rajasthan
332001,2022,4,Pincode,7900335,14128879351.272339,rajasthan
jaipur,2022,4,District,404922774,635458549842.8215,rajasthan
jodhpur,2022,4,District,65465040,116215227388.41562,rajasthan
alwar,2022,4,District,38922404,61077684974.04574,rajasthan
bhilwara,2022,4,District,27720484,47886590518.51659,rajasthan
ajmer,2022,4,District,27641155,51933913055.11865,rajasthan
udaipur,2022,4,District,26954261,41938245496.56419,rajasthan
kota,2022,4,District,26571402,37841298987.05792,rajasthan
sikar,2022,4,District,23710055,48095846111.82442,rajasthan
nagaur,2022,4,District,20286836,43215070664.43902,rajasthan
bikaner,2022,4,District,16072144,30210151812.097847,rajasthan
737101,2018,1,Pincode,5740,8443342.10723518,sikkim
737102,2018,1,Pincode,4923,8507451.80127644,sikkim
737132,2018,1,Pincode,4892,6610610.223672188,sikkim
737136,2018,1,Pincode,4652,5416856.56543864,sikkim
737135,2018,1,Pincode,3904,6401450.466799366,sikkim
737134,2018,1,Pincode,3423,5271681.513652561,sikkim
737113,2018,1,Pincode,2353,3784089.3561765887,sikkim
737126,2018,1,Pincode,1875,2909397.045070725,sikkim
737120,2018,1,Pincode,1611,2684577.3333517457,sikkim
737103,2018,1,Pincode,1571,1867581.060805669,sikkim
east,2018,1,District,24432,35907388.054869555,sikkim
south,2018,1,District,11355,16098282.748140384,sikkim
west,2018,1,District,4845,7468491.334182342,sikkim
north,2018,1,District,3446,5176776.803176151,sikkim
737101,2018,2,Pincode,10559,25376078.163594432,sikkim
737102,2018,2,Pincode,8320,17627063.52206016,sikkim
737132,2018,2,Pincode,7587,12429404.052329008,sikkim
737134,2018,2,Pincode,6615,12023487.660533402,sikkim
737136,2018,2,Pincode,6185,8200222.822791161,sikkim
737113,2018,2,Pincode,6034,9201956.61756061,sikkim
737135,2018,2,Pincode,5406,11530694.897931118,sikkim
737120,2018,2,Pincode,3787,7797319.794669708,sikkim
737126,2018,2,Pincode,3076,5486738.553643836,sikkim
737103,2018,2,Pincode,2521,5845389.535137591,sikkim
east,2018,2,District,40432,83823658.19224699,sikkim
south,2018,2,District,16740,27651617.534535274,sikkim
west,2018,2,District,10671,19368446.483524587,sikkim
north,2018,2,District,6735,12849363.319488723,sikkim
737101,2018,3,Pincode,14511,34011083.76562938,sikkim
737102,2018,3,Pincode,12719,30285691.23135621,sikkim
737132,2018,3,Pincode,11706,21297531.718367998,sikkim
737136,2018,3,Pincode,9650,13225690.976560615,sikkim
737134,2018,3,Pincode,8947,18373605.65640023,sikkim
737135,2018,3,Pincode,8118,16350127.884927034,sikkim
737113,2018,3,Pincode,7647,15980561.151862796,sikkim
737120,2018,3,Pincode,6069,18273776.575938575,sikkim
737126,2018,3,Pincode,5013,9609944.747983705,sikkim
737121,2018,3,Pincode,3808,8408431.743646935,sikkim
east,2018,3,District,59571,133322127.02823457,sikkim
south,2018,3,District,24662,40036375.9623436,sikkim
west,2018,3,District,14121,33797876.56771384,sikkim
north,2018,3,District,10146,27923847.395025603,sikkim
737101,2018,4,Pincode,20274,53997162.86355927,sikkim
737102,2018,4,Pincode,17874,51134858.40890253,sikkim
737132,2018,4,Pincode,14835,29688373.692548778,sikkim
737134,2018,4,Pincode,12922,27493186.61969518,sikkim
737135,2018,4,Pincode,12194,28644361.465561144,sikkim
737136,2018,4,Pincode,10755,16186830.441481423,sikkim
737113,2018,4,Pincode,9958,25407465.402388126,sikkim
737120,2018,4,Pincode,9848,35890081.440197214,sikkim
737126,2018,4,Pincode,6911,16121583.56245052,sikkim
737103,2018,4,Pincode,6441,19760103.614122108,sikkim
east,2018,4,District,84485,216960325.35148895,sikkim
south,2018,4,District,34495,60113689.048481904,sikkim
west,2018,4,District,19567,51859359.64770544,sikkim
north,2018,4,District,15986,54207984.03057738,sikkim
737101,2019,1,Pincode,74498,118108022.59828645,sikkim
737102,2019,1,Pincode,21109,50167286.50498513,sikkim
737132,2019,1,Pincode,18576,33157853.812782735,sikkim
737134,2019,1,Pincode,17417,30929894.245465152,sikkim
737135,2019,1,Pincode,16362,31811430.364247143,sikkim
737136,2019,1,Pincode,14393,21078097.180940896,sikkim
737139,2019,1,Pincode,11200,11367960.965816453,sikkim
737113,2019,1,Pincode,10400,25036622.86210318,sikkim
737126,2019,1,Pincode,8854,20006886.68322835,sikkim
737120,2019,1,Pincode,8824,25342420.050538853,sikkim
east,2019,1,District,155482,291845617.9832262,sikkim
south,2019,1,District,47506,76869333.72007152,sikkim
west,2019,1,District,21489,46329216.02416057,sikkim
north,2019,1,District,15810,42949466.65663589,sikkim
737101,2019,2,Pincode,210317,320406038.0351463,sikkim
737102,2019,2,Pincode,24154,64795365.565028735,sikkim
737132,2019,2,Pincode,18971,36887058.43025703,sikkim
737134,2019,2,Pincode,17748,35346089.91961202,sikkim
737135,2019,2,Pincode,16399,36945172.900931306,sikkim
737113,2019,2,Pincode,14288,37325640.05972132,sikkim
737136,2019,2,Pincode,12919,21067430.212100577,sikkim
737120,2019,2,Pincode,11562,36545078.1041833,sikkim
737126,2019,2,Pincode,9748,23480406.616069004,sikkim
737103,2019,2,Pincode,9511,32108557.49722778,sikkim
east,2019,2,District,297652,538259507.8024242,sikkim
south,2019,2,District,45712,82937894.82004634,sikkim
west,2019,2,District,26024,63325567.84238531,sikkim
north,2019,2,District,18856,54371272.971085116,sikkim
737101,2019,3,Pincode,310087,394711071.83428097,sikkim
737102,2019,3,Pincode,32914,76983431.7127036,sikkim
737132,2019,3,Pincode,26828,46674446.39052241,sikkim
737134,2019,3,Pincode,23625,43190098.96401493,sikkim
737135,2019,3,Pincode,22979,44953253.44049364,sikkim
737120,2019,3,Pincode,18083,46382018.67211348,sikkim
737136,2019,3,Pincode,17566,26387237.496077325,sikkim
737113,2019,3,Pincode,17217,37733943.18239926,sikkim
737126,2019,3,Pincode,14129,28436392.270060927,sikkim
737103,2019,3,Pincode,11489,28161212.786410965,sikkim
east,2019,3,District,429201,643298304.6767757,sikkim
south,2019,3,District,61142,106415589.26391001,sikkim
west,2019,3,District,33550,66514136.575647816,sikkim
north,2019,3,District,28543,68488417.92409426,sikkim
737101,2019,4,Pincode,477056,567811576.1273177,sikkim
737102,2019,4,Pincode,36686,91018557.14116079,sikkim
737132,2019,4,Pincode,30341,54437850.415528685,sikkim
737135,2019,4,Pincode,27684,51758366.279735565,sikkim
737134,2019,4,Pincode,27482,53701004.07841767,sikkim
737113,2019,4,Pincode,21140,49605023.06090254,sikkim
737136,2019,4,Pincode,20329,29141715.824643686,sikkim
737120,2019,4,Pincode,19877,52411868.43038558,sikkim
737126,2019,4,Pincode,17731,36781344.80839277,sikkim
737121,2019,4,Pincode,14876,26432352.62999324,sikkim
east,2019,4,District,616761,877636921.1534436,sikkim
south,2019,4,District,73099,121803196.14604723,sikkim
west,2019,4,District,43955,92445262.76900172,sikkim
north,2019,4,District,33255,84624221.58772576,sikkim
737101,2020,1,Pincode,198806,401678944.0832668,sikkim
737102,2020,1,Pincode,39914,88772696.59716484,sikkim
737132,2020,1,Pincode,34812,62301799.7090806,sikkim
737134,2020,1,Pincode,33365,60978284.12445666,sikkim
737135,2020,1,Pincode,32484,60406556.55173436,sikkim
737136,2020,1,Pincode,23977,31562106.466452874,sikkim
737113,2020,1,Pincode,23512,53543544.94433001,sikkim
737126,2020,1,Pincode,21299,43678592.89017106,sikkim
737120,2020,1,Pincode,20694,52272287.16991089,sikkim
737121,2020,1,Pincode,17254,27168214.38679769,sikkim
east,2020,1,District,360279,729478141.568978,sikkim
south,2020,1,District,82456,138401236.4081525,sikkim
west,2020,1,District,49913,100981561.51060595,sikkim
north,2020,1,District,35470,84615332.45666516,sikkim
737101,2020,2,Pincode,99514,241524817.7601629,sikkim
737102,2020,2,Pincode,48169,110771511.12969662,sikkim
737134,2020,2,Pincode,47609,79692784.39264867,sikkim
737132,2020,2,Pincode,44831,77172228.21265629,sikkim
737135,2020,2,Pincode,40423,78103532.51790954,sikkim
737113,2020,2,Pincode,30686,62990274.249189,sikkim
737126,2020,2,Pincode,30265,50056768.69557366,sikkim
737120,2020,2,Pincode,26448,83171870.67539173,sikkim
737121,2020,2,Pincode,25732,34021829.586665384,sikkim
737136,2020,2,Pincode,19239,32007761.345463865,sikkim
east,2020,2,District,304581,653853477.4965272,sikkim
south,2020,2,District,95669,152837659.21956825,sikkim
west,2020,2,District,69860,121265798.69496223,sikkim
north,2020,2,District,47621,126661852.85020877,sikkim
737101,2020,3,Pincode,123677,363123445.92071867,sikkim
737102,2020,3,Pincode,59676,148498181.61173043,sikkim
737134,2020,3,Pincode,52215,103125997.98284647,sikkim
737132,2020,3,Pincode,47333,92166014.71236712,sikkim
737135,2020,3,Pincode,43495,84621036.76003131,sikkim
737113,2020,3,Pincode,35604,84066020.05543599,sikkim
737126,2020,3,Pincode,34340,67249097.61629468,sikkim
737120,2020,3,Pincode,32188,108277311.85844661,sikkim
737121,2020,3,Pincode,29690,47548419.72318309,sikkim
737103,2020,3,Pincode,22543,58794910.05378474,sikkim
east,2020,3,District,353881,869648385.4220288,sikkim
south,2020,3,District,104888,202497013.7266165,sikkim
west,2020,3,District,79994,165556236.37028116,sikkim
north,2020,3,District,57672,163225093.14147198,sikkim
737101,2020,4,Pincode,137621,401393359.3730345,sikkim
737102,2020,4,Pincode,74462,206942913.8594391,sikkim
737134,2020,4,Pincode,63754,144436140.52819106,sikkim
737132,2020,4,Pincode,59211,130294975.41495967,sikkim
737135,2020,4,Pincode,57488,127733770.72283357,sikkim
737120,2020,4,Pincode,49743,170500424.5865497,sikkim
737113,2020,4,Pincode,43961,123348464.12495862,sikkim
737126,2020,4,Pincode,40905,101486444.10675268,sikkim
737121,2020,4,Pincode,33882,73139191.13560003,sikkim
737103,2020,4,Pincode,28640,80259744.7201464,sikkim
east,2020,4,District,428732,1129627876.1171594,sikkim
south,2020,4,District,130339,292804584.22659683,sikkim
west,2020,4,District,95163,245657098.12953636,sikkim
north,2020,4,District,80801,251186246.6496318,sikkim
737101,2021,1,Pincode,230314,651230894.2642756,sikkim
737102,2021,1,Pincode,72036,214023413.27972007,sikkim
737134,2021,1,Pincode,64481,163867637.42218336,sikkim
737132,2021,1,Pincode,59993,137681981.3199845,sikkim
737135,2021,1,Pincode,54828,140060691.11294314,sikkim
737113,2021,1,Pincode,42491,133107495.42030288,sikkim
737120,2021,1,Pincode,40210,141595710.6292783,sikkim
737126,2021,1,Pincode,37841,103228998.99647489,sikkim
737136,2021,1,Pincode,30655,61822486.69976698,sikkim
737121,2021,1,Pincode,30224,73885821.60314554,sikkim
east,2021,1,District,516158,1432658383.1323361,sikkim
south,2021,1,District,127233,310128541.24028677,sikkim
west,2021,1,District,88532,254432217.49525505,sikkim
north,2021,1,District,68266,220448584.97284672,sikkim
737101,2021,2,Pincode,297452,724746706.3079436,sikkim
737102,2021,2,Pincode,83039,235934839.12091917,sikkim
737134,2021,2,Pincode,81870,194136137.0047333,sikkim
737132,2021,2,Pincode,73086,156852033.9636291,sikkim
737135,2021,2,Pincode,62588,143959958.98430628,sikkim
737120,2021,2,Pincode,49090,176166209.40985945,sikkim
737126,2021,2,Pincode,45574,109012656.35644796,sikkim
737113,2021,2,Pincode,44882,120520637.56860521,sikkim
737121,2021,2,Pincode,38319,76655631.82284465,sikkim
737136,2021,2,Pincode,35750,66186273.85267018,sikkim
east,2021,2,District,635504,1575867390.7924504,sikkim
south,2021,2,District,157530,344012187.23706484,sikkim
west,2021,2,District,102322,248942844.21008107,sikkim
north,2021,2,District,81358,256077157.43570048,sikkim
737101,2021,3,Pincode,338734,867802298.5562382,sikkim
737102,2021,3,Pincode,107611,301811282.78679377,sikkim
737134,2021,3,Pincode,98557,239292130.0790186,sikkim
737132,2021,3,Pincode,94310,192316407.61074328,sikkim
737135,2021,3,Pincode,75667,174940398.5357872,sikkim
737120,2021,3,Pincode,59528,222956316.01389608,sikkim
737126,2021,3,Pincode,56216,137954758.18257964,sikkim
737113,2021,3,Pincode,54713,159430410.3695603,sikkim
737136,2021,3,Pincode,44864,81576523.34531628,sikkim
737121,2021,3,Pincode,41335,92795839.6474207,sikkim
east,2021,3,District,757493,1937906268.9017417,sikkim
south,2021,3,District,188063,416609481.7028275,sikkim
west,2021,3,District,116665,312940476.1654819,sikkim
north,2021,3,District,98373,321880637.0383413,sikkim
737101,2021,4,Pincode,541997,1401565372.8342977,sikkim
737102,2021,4,Pincode,138476,387413440.3597043,sikkim
737132,2021,4,Pincode,118733,235216438.10757113,sikkim
737134,2021,4,Pincode,117138,284731076.7632046,sikkim
737135,2021,4,Pincode,89908,222979795.43140694,sikkim
737120,2021,4,Pincode,78184,274703246.6532579,sikkim
737113,2021,4,Pincode,72748,232954032.47956002,sikkim
737126,2021,4,Pincode,71150,192812272.7765864,sikkim
737136,2021,4,Pincode,58616,104773159.44339293,sikkim
737103,2021,4,Pincode,56402,184698962.32679385,sikkim
east,2021,4,District,1071092,2791933180.3838186,sikkim
south,2021,4,District,238464,546711693.4617904,sikkim
west,2021,4,District,146397,436365769.1449038,sikkim
north,2021,4,District,128392,421772618.64529496,sikkim
737101,2022,1,Pincode,572571,1429425945.961132,sikkim
737102,2022,1,Pincode,150873,368906458.41561985,sikkim
737132,2022,1,Pincode,144605,277500079.0930386,sikkim
737134,2022,1,Pincode,137930,331402064.1726658,sikkim
737135,2022,1,Pincode,106025,253796966.43059132,sikkim
737126,2022,1,Pincode,81954,208000061.704278,sikkim
737113,2022,1,Pincode,80419,240985978.0209565,sikkim
737136,2022,1,Pincode,75513,124929431.68879786,sikkim
737120,2022,1,Pincode,70343,239867347.3280994,sikkim
737121,2022,1,Pincode,56322,138726250.37673736,sikkim
east,2022,1,District,1173942,2887894588.7435055,sikkim
south,2022,1,District,281076,619438912.3531296,sikkim
west,2022,1,District,165446,468296204.3106276,sikkim
north,2022,1,District,123838,391801570.45615834,sikkim
737101,2022,2,Pincode,766826,1908886120.2727275,sikkim
737102,2022,2,Pincode,209601,530663891.528832,sikkim
737132,2022,2,Pincode,180548,323305054.1533619,sikkim
737134,2022,2,Pincode,163476,367603628.9518961,sikkim
737135,2022,2,Pincode,137789,286425187.3430251,sikkim
737136,2022,2,Pincode,119900,163813399.01257223,sikkim
737126,2022,2,Pincode,106692,254862677.89692697,sikkim
737113,2022,2,Pincode,105494,315132632.0636008,sikkim
737120,2022,2,Pincode,104473,350115653.0803326,sikkim
737103,2022,2,Pincode,77714,237339189.39452797,sikkim
east,2022,2,District,1540255,3736097005.542384,sikkim
south,2022,2,District,391808,756330708.2028979,sikkim
west,2022,2,District,215921,578171483.8935817,sikkim
north,2022,2,District,174097,540506472.6682708,sikkim
737101,2022,3,Pincode,794044,1639837896.5598912,sikkim
737102,2022,3,Pincode,220079,502539799.39269716,sikkim
737132,2022,3,Pincode,197652,331337450.51434785,sikkim
737134,2022,3,Pincode,163633,335841461.2357317,sikkim
737135,2022,3,Pincode,149546,295234865.0724051,sikkim
737126,2022,3,Pincode,128076,292427304.6874075,sikkim
737136,2022,3,Pincode,114055,153227044.6228934,sikkim
737120,2022,3,Pincode,111320,356886543.93965816,sikkim
737113,2022,3,Pincode,93501,256543284.50575596,sikkim
737121,2022,3,Pincode,76971,161156891.80198145,sikkim
east,2022,3,District,1604446,3375012613.0491495,sikkim
south,2022,3,District,406488,760409362.3196087,sikkim
west,2022,3,District,204845,503543689.90772796,sikkim
north,2022,3,District,180979,523914878.614971,sikkim
737132,2022,4,Pincode,828709,1491008376.2351952,sikkim
737101,2022,4,Pincode,738136,1658113932.006267,sikkim
737102,2022,4,Pincode,228431,481473592.9059185,sikkim
737134,2022,4,Pincode,172812,356768812.7225659,sikkim
737135,2022,4,Pincode,160013,304128893.56955755,sikkim
737126,2022,4,Pincode,121174,264761199.2436604,sikkim
737136,2022,4,Pincode,117743,148922707.33542886,sikkim
737120,2022,4,Pincode,116909,340515167.47704965,sikkim
737113,2022,4,Pincode,104360,298706697.67400277,sikkim
737103,2022,4,Pincode,87881,235914155.20680153,sikkim
east,2022,4,District,2227237,4615052808.218626,sikkim
south,2022,4,District,410951,731151545.284701,sikkim
west,2022,4,District,222875,569473212.1510196,sikkim
north,2022,4,District,197276,542707823.7654651,sikkim
600003,2018,1,Pincode,2010196,2997847000.265506,tamil-nadu
641001,2018,1,Pincode,234992,366145056.604301,tamil-nadu
636015,2018,1,Pincode,73267,116043493.97074056,tamil-nadu
641601,2018,1,Pincode,60315,91076373.45347327,tamil-nadu
600119,2018,1,Pincode,57943,105956128.93332893,tamil-nadu
600097,2018,1,Pincode,53815,100986696.11938742,tamil-nadu
620001,2018,1,Pincode,52912,84235946.33960661,tamil-nadu
635126,2018,1,Pincode,51317,82819235.07182719,tamil-nadu
600042,2018,1,Pincode,46219,86200334.82890616,tamil-nadu
602105,2018,1,Pincode,45667,62295253.93820695,tamil-nadu
chennai,2018,1,District,2656230,4281137762.522443,tamil-nadu
chengalpattu,2018,1,District,569483,1030187164.9716308,tamil-nadu
coimbatore,2018,1,District,533919,913824434.6276875,tamil-nadu
thiruvallur,2018,1,District,413340,730210413.6566752,tamil-nadu
kancheepuram,2018,1,District,308279,538409899.0029244,tamil-nadu
tiruppur,2018,1,District,239740,423271979.6901944,tamil-nadu
salem,2018,1,District,219916,375963971.67826045,tamil-nadu
krishnagiri,2018,1,District,153618,253907426.24551624,tamil-nadu
tiruchirappalli,2018,1,District,149186,262528157.21513474,tamil-nadu
madurai,2018,1,District,129858,232151304.34595776,tamil-nadu
600003,2018,2,Pincode,2771900,5194488793.022476,tamil-nadu
641001,2018,2,Pincode,423901,748183890.4087677,tamil-nadu
636015,2018,2,Pincode,118614,223853090.9032671,tamil-nadu
641601,2018,2,Pincode,104334,199193599.15138578,tamil-nadu
620001,2018,2,Pincode,98831,179371909.8027706,tamil-nadu
600097,2018,2,Pincode,82169,160980530.73242915,tamil-nadu
635126,2018,2,Pincode,80985,172230600.9646459,tamil-nadu
600119,2018,2,Pincode,78288,157174034.1418513,tamil-nadu
600016,2018,2,Pincode,67050,127959281.86532944,tamil-nadu
600042,2018,2,Pincode,64872,133464170.21839921,tamil-nadu
chennai,2018,2,District,3719593,7305357440.752291,tamil-nadu
coimbatore,2018,2,District,871802,1722112067.157432,tamil-nadu
chengalpattu,2018,2,District,829689,1681243536.8538094,tamil-nadu
thiruvallur,2018,2,District,615860,1281039198.6235366,tamil-nadu
kancheepuram,2018,2,District,460276,926687779.5176952,tamil-nadu
tiruppur,2018,2,District,391330,829169121.0692806,tamil-nadu
salem,2018,2,District,333175,709542959.1656411,tamil-nadu
tiruchirappalli,2018,2,District,245903,507249777.35516965,tamil-nadu
krishnagiri,2018,2,District,240421,518922355.15062875,tamil-nadu
madurai,2018,2,District,213788,460415565.2125236,tamil-nadu
600003,2018,3,Pincode,4430587,7070098756.153783,tamil-nadu
641001,2018,3,Pincode,744052,1050152007.6825559,tamil-nadu
636015,2018,3,Pincode,163360,273319148.19705296,tamil-nadu
635126,2018,3,Pincode,150005,290338070.1790305,tamil-nadu
600097,2018,3,Pincode,141460,217401146.047229,tamil-nadu
600119,2018,3,Pincode,138418,218687635.55921072,tamil-nadu
641601,2018,3,Pincode,135517,254249371.25811708,tamil-nadu
600130,2018,3,Pincode,122218,185321325.48188782,tamil-nadu
620001,2018,3,Pincode,121577,219715880.519094,tamil-nadu
600016,2018,3,Pincode,115851,190924882.79157287,tamil-nadu
chennai,2018,3,District,5887343,10122319547.137985,tamil-nadu
coimbatore,2018,3,District,1469560,2559173878.2111635,tamil-nadu
chengalpattu,2018,3,District,1337462,2362109205.940035,tamil-nadu
thiruvallur,2018,3,District,957503,1926378414.6646476,tamil-nadu
kancheepuram,2018,3,District,766192,1416878619.3813162,tamil-nadu
tiruppur,2018,3,District,583538,1259741718.0399766,tamil-nadu
salem,2018,3,District,484460,980781000.3982489,tamil-nadu
krishnagiri,2018,3,District,421247,853575950.8987744,tamil-nadu
tiruchirappalli,2018,3,District,342744,723073924.7012352,tamil-nadu
madurai,2018,3,District,322515,702347696.9219124,tamil-nadu
600003,2018,4,Pincode,5539392,10066365923.24963,tamil-nadu
641001,2018,4,Pincode,843859,1423056619.407611,tamil-nadu
600097,2018,4,Pincode,226430,320761345.3571303,tamil-nadu
636015,2018,4,Pincode,209669,384451489.5116932,tamil-nadu
600119,2018,4,Pincode,208358,319036633.4215151,tamil-nadu
635126,2018,4,Pincode,203970,421419396.2658981,tamil-nadu
641601,2018,4,Pincode,183276,352623543.4756083,tamil-nadu
602105,2018,4,Pincode,165149,247756868.24497595,tamil-nadu
600100,2018,4,Pincode,155543,278569002.94251156,tamil-nadu
620001,2018,4,Pincode,155412,305501691.7247781,tamil-nadu
chennai,2018,4,District,8007699,14632395110.56675,tamil-nadu
chengalpattu,2018,4,District,1974233,3371036660.9159293,tamil-nadu
coimbatore,2018,4,District,1902305,3656789906.019909,tamil-nadu
thiruvallur,2018,4,District,1578958,2979682370.963098,tamil-nadu
kancheepuram,2018,4,District,1161731,2100098547.5513415,tamil-nadu
tiruppur,2018,4,District,811860,1780229997.9785938,tamil-nadu
salem,2018,4,District,696312,1471377592.2860994,tamil-nadu
krishnagiri,2018,4,District,593519,1260396240.123799,tamil-nadu
tiruchirappalli,2018,4,District,521026,1117403132.5568237,tamil-nadu
madurai,2018,4,District,474612,1067216902.8803706,tamil-nadu
600003,2019,1,Pincode,8217185,12799152324.27052,tamil-nadu
641001,2019,1,Pincode,1337996,2370445180.2124534,tamil-nadu
600097,2019,1,Pincode,385521,514070417.7926743,tamil-nadu
600119,2019,1,Pincode,379501,519174547.9382769,tamil-nadu
636015,2019,1,Pincode,344088,591547622.9547863,tamil-nadu
641601,2019,1,Pincode,321373,579706051.0532844,tamil-nadu
635126,2019,1,Pincode,285441,468046147.18516535,tamil-nadu
602105,2019,1,Pincode,282825,345351598.74653083,tamil-nadu
600130,2019,1,Pincode,264329,377930074.5760394,tamil-nadu
620001,2019,1,Pincode,255536,449790726.2631589,tamil-nadu
chennai,2019,1,District,11642449,18810971714.51368,tamil-nadu
chengalpattu,2019,1,District,3285713,4918695631.396448,tamil-nadu
coimbatore,2019,1,District,2709665,5072064993.630945,tamil-nadu
thiruvallur,2019,1,District,2305713,3957616692.241628,tamil-nadu
kancheepuram,2019,1,District,1732340,2735468905.1703753,tamil-nadu
tiruppur,2019,1,District,1078231,2186722074.262658,tamil-nadu
salem,2019,1,District,949562,1916555034.6953974,tamil-nadu
krishnagiri,2019,1,District,848874,1549327562.4754324,tamil-nadu
tiruchirappalli,2019,1,District,739515,1460934059.6618776,tamil-nadu
madurai,2019,1,District,662080,1386372054.5139372,tamil-nadu
600003,2019,2,Pincode,6992850,13700604318.48539,tamil-nadu
641001,2019,2,Pincode,1739607,4031103255.4825172,tamil-nadu
600097,2019,2,Pincode,445866,585669742.30745,tamil-nadu
600119,2019,2,Pincode,434002,596518369.3512512,tamil-nadu
641601,2019,2,Pincode,422511,937053319.0659298,tamil-nadu
636015,2019,2,Pincode,412809,917369003.8631979,tamil-nadu
600100,2019,2,Pincode,302921,491600273.48694897,tamil-nadu
620001,2019,2,Pincode,301929,661158989.2982836,tamil-nadu
600130,2019,2,Pincode,298156,436263623.9209101,tamil-nadu
638003,2019,2,Pincode,273109,600958887.6522083,tamil-nadu
chennai,2019,2,District,10577435,20366477248.325935,tamil-nadu
